username, created_at, lng, lat, text
Verduane, Wed Jan 20 19:02:21 +0000 2021, -79.645081, 43.418190, @coffeecalcs That’s just halfway 😂 
tmj_DTW_secure, Wed Jan 20 19:02:21 +0000 2021, -83.045754, 42.331427, Want to work at Allied Universal? We’re hiring in #Detroit, MI! Click for more information: https://t.co/7Oyd9ugkFm #MotorCity 
Srathbun2000, Wed Jan 20 19:02:21 +0000 2021, -82.671634, 28.376360, @Scott_Ian @gibsonguitar @garthbrooks How many guitars do you own? 
5aad, Wed Jan 20 19:02:21 +0000 2021, -79.272570, 43.629311, @ivabdul 🙃. 
carot0rres, Wed Jan 20 19:02:22 +0000 2021, -79.565792, 43.837104, RIP 🙏🏻🙏🏻🙏🏻 
Kenor__, Wed Jan 20 19:02:21 +0000 2021, -86.409610, 35.847420, Been doing this so long 😂 
KymberliKelly, Wed Jan 20 19:02:22 +0000 2021, -100.076888, 31.168893, @JLo Next Time Let A Real Singer.Jennifer Hudson Ariana Grande.Really It Was Awful.Sometimes We Have To Pass The Mic. 
RandyLaneGerma1, Wed Jan 20 19:02:22 +0000 2021, -116.284502, 33.744323, Chris Christie just said wait till Twitter tries to silence Joe like they did trump. Chris Christie is a big fat fucking pig at the trough. 
KrisReports, Wed Jan 20 19:02:22 +0000 2021, -79.272570, 43.629311, YESSSSS! HERE IT IS! 🎶🎶YANKEE DOODLE WENT TO TOWN RIDING ON A PONY! STUCK A FEATHER IN HIS HAT AND CALLED IT MA… https://t.co/PnbuVxbpJc 
MemechelJackson, Wed Jan 20 19:02:22 +0000 2021, -122.280014, 47.469552, The ONLY reason OG 
bobbieann47, Wed Jan 20 19:02:22 +0000 2021, -118.411907, 34.020789, Ask Siri who the president of the United States is 😌 
Bomarw33A, Wed Jan 20 19:02:22 +0000 2021, -75.679541, 39.787320, We will be WAITING!🙏❤️🇺🇸 
TonyNavarro123, Wed Jan 20 19:02:22 +0000 2021, -119.636189, 36.830799, Now Idgaf🤣 
jnichols_2121, Wed Jan 20 19:02:22 +0000 2021, -83.963842, 35.982470, https://t.co/h8KlqXqFhK 
amiranaamo1, Wed Jan 20 19:02:22 +0000 2021, -119.306608, 37.269176, @fooo8fooo حبيبتي ❤️ 
nelsonlflores, Wed Jan 20 19:02:22 +0000 2021, -75.117998, 40.004866, @UjuAnya Full disclosure I pronounced her name wrong until I heard her pronounce it and then started to pronounce i… https://t.co/9GmAur9Dj0 
BlenBonita, Wed Jan 20 19:02:23 +0000 2021, -80.233328, 25.782353, Yasss Ethiopians do the best hair 🇪🇹 
SutonaShari, Wed Jan 20 19:02:23 +0000 2021, -121.796444, 37.985661, @nerd_wit Absolutely 
Sminky108, Wed Jan 20 19:02:23 +0000 2021, -74.242410, 40.948353, #AmandaGorman2036 
farbav, Wed Jan 20 19:02:23 +0000 2021, -73.977717, 40.705597, @AmbJohnBolton https://t.co/TZrM52SH0m 
mike_rzewuski, Wed Jan 20 19:02:23 +0000 2021, -74.377998, 40.538787, @ThatsJDP He’s killing an invasive species introduced through the exotic pet trade boars like this destroy everythi… https://t.co/vLhOIrgxNT 
bencansdale, Wed Jan 20 19:02:23 +0000 2021, -78.637270, 42.910005, Dressed in the military uniform that was standard at the time of Biden’s birth, as tradition 
Este84n, Wed Jan 20 19:02:23 +0000 2021, -78.837021, 35.756189, What I imagine @brecollier 's #OOTD is today. #MCIAVL https://t.co/39t6sN5L6K 
Clarknt67, Wed Jan 20 19:02:23 +0000 2021, -73.948775, 40.655138, @andraydomise Out of respect she have waited to post that. Like a millennium or two. 
Tchiquitamom, Wed Jan 20 19:02:23 +0000 2021, -84.428925, 42.226542, @VanceRomo Hmm? I see your point. 
chrisytrombones, Wed Jan 20 19:02:23 +0000 2021, -75.117998, 40.004866, https://t.co/5prx8oVcsI 
trezzzv, Wed Jan 20 19:02:23 +0000 2021, -83.173867, 32.678207, @dvlonee 🤧 
DomChrisOwens, Wed Jan 20 19:02:23 +0000 2021, -76.473111, 44.320833, @Lbabinz Out of stock now 
susanh8_, Wed Jan 20 19:02:23 +0000 2021, -70.830633, 42.937201, @flea333 Spoken word ✔️ https://t.co/G8YJrao8UZ 
dalbo44, Wed Jan 20 19:02:24 +0000 2021, -88.091180, 42.032345, @chrissyteigen @JoeBiden How many criminals did you bail out? 
Tamauramonique, Wed Jan 20 19:02:24 +0000 2021, -81.705467, 41.495940, I’m watching the inauguration and hk gone say mommy what they wearing on tv 🤣🤣 
amysacco, Wed Jan 20 19:02:24 +0000 2021, -74.006400, 40.714200, The 🔥 Beauty Boxes for a glam new season!! @ctilburymakeup #TeamTilburyToTheRescue  #GlamSlam ❤️❤️❤️🙏🏻💋💯👍🏻😍 @ New Y… https://t.co/VDSaX4b337 
martin_taco, Wed Jan 20 19:02:24 +0000 2021, -77.005536, 38.887302, Just posted a photo @ U.S. Capital Building, Washington Dc https://t.co/coJYzhas7U 
mariiiamt, Wed Jan 20 19:02:24 +0000 2021, -122.998970, 49.353963, @People4Bernie ❤️❤️❤️❤️❤️❤️ 
MarlOMonTanA_, Wed Jan 20 19:02:24 +0000 2021, -80.244984, 36.087169, How you take know ? 
Kovac_kcmo, Wed Jan 20 19:02:24 +0000 2021, -94.279122, 39.014860, @hutcheese Or shut 
messiahcomplex, Wed Jan 20 19:02:24 +0000 2021, -93.262046, 44.970610, New PrezWho Dis? 
RickyBabba, Wed Jan 20 19:02:25 +0000 2021, -122.435979, 37.770657, @chesaboudin Poor booboo 
andyzd, Wed Jan 20 19:02:25 +0000 2021, -79.446331, 43.996589, @k8briz Nope.🥲😂 
meganleasure1, Wed Jan 20 19:02:25 +0000 2021, -94.822776, 29.287575, I hate it here I hate it here I hate it here I hate it here I hate it here I hate it here I 
boomit12, Wed Jan 20 19:02:25 +0000 2021, -83.963842, 35.982470, So excited and honored that @DrStefanski let me join in on the last part of her PhD journey!! Also omg I can’t beli… https://t.co/zq6yD9eoKI 
MVF7733, Wed Jan 20 19:02:25 +0000 2021, -97.754724, 30.323346, @laurendragneel_ https://t.co/hjmIpFsa7C 
SaloSesma, Wed Jan 20 19:02:25 +0000 2021, -100.168717, 25.778679, @irra16 @lamolechida @marco_sesma Entonces cagate de risa.... 
TKoppe22, Wed Jan 20 19:02:25 +0000 2021, -117.104989, 32.810012, @nathanielO100 @cosmic_cheri @CryptoKoba Cheri its doesn't make you weak to admit you were wrong . It takes more st… https://t.co/vDEZkkzNBP 
tommyford__, Wed Jan 20 19:02:25 +0000 2021, -84.230650, 33.526882, Lmaoooo 
_kalenboy, Wed Jan 20 19:02:25 +0000 2021, -89.922029, 35.133521, Just did a tax return estimation. I’m bout to go cry in the car. 
Danielgaudin9, Wed Jan 20 19:02:25 +0000 2021, -71.341059, 46.855857, Yandex server beta/@Danielgaudin9 https://t.co/8oe5DjBWni 
ProfGarimella, Wed Jan 20 19:02:25 +0000 2021, -88.279219, 40.107484, @garrettpauley I was awestruck! She's wise way beyond her years. 
scoatnee36, Wed Jan 20 19:02:25 +0000 2021, -77.014398, 38.898603, I’m kind feeling this lil toe point during this March 😂 
debbiestar19, Wed Jan 20 19:02:25 +0000 2021, -101.897173, 33.570526, Idk why their called “cheese danishes” when they sure as hell don’t taste like cheese. 
WoofOnTheHoof, Wed Jan 20 19:02:25 +0000 2021, -82.669467, 40.365160, Thanks Republican turncoats. 
hope411adcock, Wed Jan 20 19:02:25 +0000 2021, -98.540651, 29.417501, @headdock @SpicyPurritos @JadeBan512 @life_is_art___ @LelenaPeacock @Irishbrat1966 @eileendove910 @chronicmom1… https://t.co/zmZarQrisH 
officialgalact2, Wed Jan 20 19:02:25 +0000 2021, -81.367773, 28.501678, Want to see your boo cheesin’ 😁 for Valentine’s?This is the perfect gift. Introducing cheesecake filled berries can… https://t.co/6Qs7MfJkTX 
MemoLive69, Wed Jan 20 19:02:26 +0000 2021, -119.306608, 37.269176, @ACTBrigitte https://t.co/zJhwX9dr2x 
Jay_Torrez22, Wed Jan 20 19:02:26 +0000 2021, -73.968542, 40.780709, Wait weren’t the red coats the bad guys wtf they dressed like that for? 
GuerrieroCU, Wed Jan 20 19:02:26 +0000 2021, -104.922093, 39.713563, Colorado is reportedly close to hiring Missouri Baptist DC Joe Bowden as LBs coach. Bowden was a teammate of Chri… https://t.co/gw8YbvgOH1 
Lougnj, Wed Jan 20 19:02:26 +0000 2021, -74.944125, 39.975444, @nytimes @WhiteHouse Biden will never unite this country there’s 75 million trump supporters that have one thing to… https://t.co/6YTzdTBPt9 
Sunaina224ever, Wed Jan 20 19:02:26 +0000 2021, -119.306608, 37.269176, 🙌🇺🇲❤🤍💙 
MeliDotta, Wed Jan 20 19:02:26 +0000 2021, -117.824049, 33.810159, La verdad me da por los huevos no saber si una persona me quiere por lo que soy o interesada. Díganme creída pero y… https://t.co/mEwPrNN5z8 
sixxpho_615, Wed Jan 20 19:02:26 +0000 2021, -85.978600, 35.830522, @pulte I'm raising $2,500.00 until 02/19/2021 for help with family care. Help now: https://t.co/b8GEYlfU1F. 
Yottoto1, Wed Jan 20 19:02:26 +0000 2021, -78.832901, 42.818917, @Lucas7yoshi Portal/Portal 2 Wheatly or PotatOS could make for excellent backblings 
delaneymartin15, Wed Jan 20 19:02:26 +0000 2021, -75.770041, 42.746617, @LolaDiNizio Yes, absolutely! 
jayde_claire, Wed Jan 20 19:02:26 +0000 2021, -91.730936, 35.238323, @JohnCena Order another MRI of my Lower Back he is awesome called in pain medicine for now and after the MRI steroi… https://t.co/ZPFY3NJgVn 
kalitheegoat, Wed Jan 20 19:02:26 +0000 2021, -76.620482, 39.284713, @DonaldY47882048 Makes me Paranoid 
elForaneo__, Wed Jan 20 19:02:26 +0000 2021, -100.293591, 25.641718, @OmarIva71061938 @mario_delgado Wey a mi me vale lo que haya hecho Amlo y su robadera jajajaj, te estoy diciendo qu… https://t.co/PRevx1RDQR 
memeRusherELF, Wed Jan 20 19:02:27 +0000 2021, -121.873730, 37.331159, @nggakoo Hey hey 💫 
DdubsBossLady, Wed Jan 20 19:02:27 +0000 2021, -117.196526, 33.566980, @TheEqualizerCBS The Queen Reigns 
dongulfo, Wed Jan 20 19:02:27 +0000 2021, -80.639541, 41.105271, The theme today is to work until they tell me not to. 
kjoyMD, Wed Jan 20 19:02:27 +0000 2021, -118.411907, 34.020789, It’s the jewel time power suites for me 💜💙💖 
RichSweetz, Wed Jan 20 19:02:27 +0000 2021, -121.879033, 36.596299, Last night I slept like a baby enjoying a wonderful dream. It's been so long since ... I'm loving the inauguration &amp; all the masked people! 
wherespetro, Wed Jan 20 19:02:27 +0000 2021, -95.446486, 29.838495, I got accused of some slime my shit i wish they knew my character better than that 
THE_SHU_MAN, Wed Jan 20 19:02:27 +0000 2021, -95.446486, 29.838495, @raven_kiara https://t.co/OnBgheLcTg 
QCHspencer, Wed Jan 20 19:02:27 +0000 2021, -80.846785, 35.209059, https://t.co/g0lT155ung 
REIO919, Wed Jan 20 19:02:27 +0000 2021, -77.493170, 37.529883, Listen.   Today. Is definitely a History making Day. @JoeBiden @KamalaHarris .   This is it.  #America the Beautifu… https://t.co/xcLBxNGkuU 
Patrick_Fannin, Wed Jan 20 19:02:27 +0000 2021, -84.312419, 37.739209, Presented without comment. https://t.co/WTPJMkj5Pg 
andyoldstock, Wed Jan 20 19:02:27 +0000 2021, -122.755969, 49.251452, @VanJones68 “Boring is the new thrilling”. That is a GREAT statement! Yes indeed, let’s hope that is the case. 
onogk, Wed Jan 20 19:02:27 +0000 2021, -157.799589, 21.319944, @kaylennhawaii come thruuuuu, bring the hubby for date night one of these sudnays!! 
sicem26, Wed Jan 20 19:02:28 +0000 2021, -100.076888, 31.168893, @ExposureD1 Carson Mitchellc/o 2022Magnolia High School (TX)GPA: 4.2HT: 6’3” WT: 270lbsO-LineNCAA ID: 190557… https://t.co/KkFmO4V5xR 
coachdwes, Wed Jan 20 19:02:28 +0000 2021, -100.076888, 31.168893, Michigan is invading Texas I see👀 #CoachMo 
Sodbusterk, Wed Jan 20 19:02:28 +0000 2021, -98.319925, 38.498196, @mchooyah @roesch_scott That interesting a draft dodger huh????? 
the_harrinator, Wed Jan 20 19:02:28 +0000 2021, -76.620482, 39.284713, President Biden to sign executive order banning all images of Steve bannon 
mbrown001, Wed Jan 20 19:02:28 +0000 2021, -73.660905, 43.333512, @ThatTrumpJew @LauraD1216 When you order your first family on Wish. 
TannedCans, Wed Jan 20 19:02:28 +0000 2021, -71.642683, 42.319188, @Breaking911 Joe who ? 
YATOM, Wed Jan 20 19:02:28 +0000 2021, -115.223125, 36.232915, Fake election 
_eloisabrito, Wed Jan 20 19:02:28 +0000 2021, -98.319925, 38.498196, Victor me xoxa dms 
_Pradortiz, Wed Jan 20 19:02:28 +0000 2021, -77.101999, 38.880845, ✨ https://t.co/QF3ikdbstm 
WallyAction, Wed Jan 20 19:02:28 +0000 2021, -117.998733, 33.692542, @BigBoyVol @LarryInMissouri @tcoley1 #Truth Love ya man. 
gmattheis, Wed Jan 20 19:02:28 +0000 2021, -72.787274, 41.679872, Last day in this house. Last day of that presidency. 
HopeSprings10, Wed Jan 20 19:02:28 +0000 2021, -122.676108, 38.452218, @BeschlossDC It was tough playing golf all the time 
Judi53, Wed Jan 20 19:02:28 +0000 2021, -72.108118, 41.345003, Joe Biden’s life story will be one for the history books. I do believe no one deserves this honor more.  Love him ❤️ 
Stack4Stack850, Wed Jan 20 19:02:28 +0000 2021, -85.679014, 30.180118, Yikes 
andrewrootbooks, Wed Jan 20 19:02:28 +0000 2021, -122.630908, 45.536402, @ktliterary With the kiddos at the kitchen counter. Huge smiles on our faces! 
shay8timez, Wed Jan 20 19:02:28 +0000 2021, -76.620482, 39.284713, https://t.co/zbfUncZe0A 
nativexican, Wed Jan 20 19:02:29 +0000 2021, -118.411907, 34.020789, People who shouldn’t wear midriffs: cuarentonas y cuadradonas como yo 🤣 
stlkammm, Wed Jan 20 19:02:28 +0000 2021, -92.701944, 32.527726, 😭😭😭😭 https://t.co/sSDG3KyvFP 
DeltaBoy_662, Wed Jan 20 19:02:29 +0000 2021, -92.177808, 38.552600, @JL_Chapman @JavierVeg_ Is this another 3rd for this year and next year? 
pastormarkburns, Wed Jan 20 19:02:29 +0000 2021, -82.570000, 34.833736, I'll be praying for President @JoeBiden &amp; his administration that they'll be guided by the Hand of God to lead and… https://t.co/TzRcN4gL8q 
DavidWe18019162, Wed Jan 20 19:02:29 +0000 2021, -77.604684, 41.117936, The cancel culture cannot take away the good sleeping I just got with my new My Pillow purchased at BBB yesterday.… https://t.co/Fsoc6EoTzY 
RatchetSensei, Wed Jan 20 19:02:29 +0000 2021, -90.007789, 34.942182, @RealMastaYoda @ACTBrigitte 😂😂😂😂😂🥴 haunting 
VoteGloriaJ, Wed Jan 20 19:02:29 +0000 2021, -86.791549, 36.200008, “But while democracy can be periodically delayed,It can never be permanently defeated.In this truth, in this fa… https://t.co/zSOySpK9R0 
apfire1, Wed Jan 20 19:02:29 +0000 2021, -111.931711, 34.168253, 🚨January #EmployeeSpotlight🚨.          👋 Meet Kurtis 👋.Kurtis is our Superintendent and has been in the Fire Prot… https://t.co/2uHuCdZJvZ 
TheJesusRomero, Wed Jan 20 19:02:29 +0000 2021, -82.496075, 35.408609, I wonder if Nikolas thought to himself... I wonder if anyone is going to notice these Dior 1s.... Next thing he l… https://t.co/CZrR8oYKy8 
NedaNews8, Wed Jan 20 19:02:29 +0000 2021, -117.104989, 32.810012, @CarrieATan and now again 😭😭😭 picturing you and your sweetheart together in this moment!! Give her an extra kiss from me please 
Alvarmar4324, Wed Jan 20 19:02:29 +0000 2021, -100.076888, 31.168893, Onta mi amorts 
ZahraBazergan, Wed Jan 20 19:02:29 +0000 2021, -79.272570, 43.629311, @jonfavs 😅 
angeeseven1, Wed Jan 20 19:02:29 +0000 2021, -118.411907, 34.020789, @SpookyHorrorFan Of course! 
CJToledano, Wed Jan 20 19:02:29 +0000 2021, -118.411907, 34.020789, To vote at Blaze Pizza. 
tonypeavey, Wed Jan 20 19:02:29 +0000 2021, -76.794891, 39.368037, @KamalaHarris @JoeBiden  we love you https://t.co/SOfxxde8XM 
MarieJuene, Wed Jan 20 19:02:29 +0000 2021, -70.683829, 41.931593, @asthefawn I started at age nine was my first can't remember the tital. Christmas one I was about 13, 16 I was in a… https://t.co/5b9rl2bMrd 
paprKB, Wed Jan 20 19:02:29 +0000 2021, -74.184848, 40.734494, @LightningATC__ @SurgeProxies @FlipoIogy @topeka_ap 
RGBAdventures, Wed Jan 20 19:02:29 +0000 2021, -77.014398, 38.898603, Inauguration Day is in the books! 🇺🇸#ByeDon#NotoriousRBG#UnityInDiversity#UnitedNotDivided https://t.co/kIZuUESJ4j 
pjkellachan1, Wed Jan 20 19:02:30 +0000 2021, -73.638157, 40.668621, @ScotchB @PFTCommenter Alright what the fuck 
OverholserM, Wed Jan 20 19:02:30 +0000 2021, -77.014398, 38.898603, @ABlockUnchained @PortlandDSA @AndrewYang Hi there! Did you think the person with the jobs guarantee would have opp… https://t.co/j4dN7QKN8H 
rottengerm77, Wed Jan 20 19:02:30 +0000 2021, -87.732013, 41.833585, @KristinaArntz_ https://t.co/hrwmaph2YR 
joedevivo, Wed Jan 20 19:02:30 +0000 2021, -112.088627, 33.834852, Inaugural Cadet Review 
Jersey_no2_, Wed Jan 20 19:02:30 +0000 2021, -80.846785, 35.209059, I love these two 😭😭😭 
cutebrainpants, Wed Jan 20 19:02:30 +0000 2021, -121.894370, 37.348970, Just posted a photo @ Japantown https://t.co/n8VVRnHfPn 
annalayza, Wed Jan 20 19:02:30 +0000 2021, -81.631667, 28.133333, Just posted a photo @ Florida https://t.co/ZGtMeBmKv5 
MMAldrich, Wed Jan 20 19:02:30 +0000 2021, -93.262046, 44.970610, Who would’ve thought a hashtag called #berniesmittens could make me so happy. 💗 
POWjones, Wed Jan 20 19:02:30 +0000 2021, -74.184848, 40.734494, @FrenchGold *honestly damn autocorrect 
beenlitsince94, Wed Jan 20 19:02:30 +0000 2021, -121.238088, 37.816454, Call of duty be getting on my nerves sometimes. Shit stays kicking me out of games for no fuckin reason. 
LosAngelesFires, Wed Jan 20 19:02:30 +0000 2021, -118.411907, 34.020789, @ACTBrigitte Now she blocks my views. Figures. Snowflake. 
_ashkayv, Wed Jan 20 19:02:31 +0000 2021, -83.099288, 42.352787, it’s time for me to start living an adult life. i’ve been moving like a kid still in some ways and ion like that. 
alexxwrld, Wed Jan 20 19:02:31 +0000 2021, -106.417430, 31.793368, trump forgot to pardon melly 🥺 
kristenmlucero, Wed Jan 20 19:02:31 +0000 2021, -79.980689, 40.431389, @ImNathanBennett ooooh yes 
sdeveny, Wed Jan 20 19:02:31 +0000 2021, -122.330602, 47.614817, @mPinoe Chapter 4 💔 Thanks for the balanced and empathetic representation of addiction and the experience of loving one. #onelife 
SceneByAshlix, Wed Jan 20 19:02:31 +0000 2021, -71.088712, 42.313670, When you get a new title and forget to respond to it. Remember how @BarackObama said he wishes people still called… https://t.co/bGrwY3yfy0 
sherrisjoy, Wed Jan 20 19:02:31 +0000 2021, -81.807761, 26.361360, @ladygaga You were lovely and belted it line only you can! 
marclyman, Wed Jan 20 19:02:31 +0000 2021, -117.158500, 32.715500, Just posted a photo @ San Diego, California https://t.co/3ix3uHEu2k 
whatsbruinshow, Wed Jan 20 19:02:31 +0000 2021, -118.411907, 34.020789, Our Godfather - one of the preeminent experts on inaugurations, talking about inaugurations. . . https://t.co/gsiJ5dHN3z 
gvijin, Wed Jan 20 19:02:31 +0000 2021, -73.831187, 40.670879, I been telling negros 
snoooooooooot, Wed Jan 20 19:02:31 +0000 2021, -74.210025, 39.603297, Still can't believe Biden got sworn in at 11:49 a.m. They cut Trump's term 11 minutes short! #Inauguration 
CW2PointO, Wed Jan 20 19:02:31 +0000 2021, -80.230358, 26.164865, @kylegriffin1 Neither does Obama. 
Niviamo_, Wed Jan 20 19:02:31 +0000 2021, -88.129425, 43.060621, Firstttt Ladyyyyyy 🥰 why you do them so nasty? 
